index,links,pincode,bedrooms,bathroom,parking,furniture,carpet_area_sqft,agent,transaction_type,property_type,price,Latitude,Longitude,location,location_with_pincode
1526,https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-Sea-Face-in-Mumbai&id=4d423638393538333631,400030,2,2,covered parking,unfurnished,990,Not certified,New Property,Apartment,50000000,19.0167,72.85,Worli Police Camp,Worli Police Camp - 400030
1527,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai-r16&id=4d423132383933303330,400071,2,2,No covered parking,furnished,675,Not certified,Resale,Apartment,15000000,19.0348,72.8929,Chembur,Chembur - 400071
1528,https://www.magicbricks.com/propertyDetails/2-BHK-918-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423638303334363831,400080,2,2,covered parking,unfurnished,612,certified agent,New Property,Apartment,14900000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1529,https://www.magicbricks.com/propertyDetails/2-BHK-910-Sq-ft-Multistorey-Apartment-FOR-Sale-Srishti-Complex-in-Mumbai&id=4d423638313838393539,401107,2,2,covered parking,unfurnished,610,certified agent,New Property,Apartment,12500000,19.2836,72.8675,Mira,Mira - 401107
1530,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Oshiwara-in-Mumbai&id=4d423638363536343531,400102,2,2,covered parking,semi-furnished,600,certified agent,New Property,Apartment,13500000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
1531,https://www.magicbricks.com/propertyDetails/3-BHK-1004-Sq-ft-Multistorey-Apartment-FOR-Sale-Shimpoli-in-Mumbai&id=4d423637313337363737,400092,3,3,covered parking,unfurnished,919,certified agent,New Property,Apartment,30000000,19.2361,72.8338,Borivali West,Borivali West - 400092
1532,https://www.magicbricks.com/propertyDetails/3-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-Veera-Desai-Road-in-Mumbai&id=4d423638353030313437,400102,3,3,covered parking,unfurnished,859,certified agent,New Property,Apartment,35800000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
1533,https://www.magicbricks.com/propertyDetails/3-BHK-899-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423634323537343435,400092,3,3,covered parking,unfurnished,899,certified agent,New Property,Apartment,29700000,19.2361,72.8338,Borivali West,Borivali West - 400092
1534,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423638363530393431,401107,3,3,No covered parking,semi-furnished,961,certified agent,New Property,Apartment,14700000,19.2836,72.8675,Mira,Mira - 401107
1535,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-Sea-Face-in-Mumbai&id=4d423638393538353531,400030,3,3,covered parking,unfurnished,1135,Not certified,New Property,Apartment,66000000,19.0167,72.85,Worli Police Camp,Worli Police Camp - 400030
1536,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423635383035333833,400080,3,3,covered parking,semi-furnished,1041,certified agent,New Property,Apartment,26100000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1537,https://www.magicbricks.com/propertyDetails/3-BHK-999-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423638303337363233,400080,3,2,covered parking,unfurnished,771,certified agent,New Property,Apartment,19500000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1538,https://www.magicbricks.com/propertyDetails/3-BHK-1536-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423638313734333531,400101,3,3,No covered parking,unfurnished,960,certified agent,New Property,Apartment,29000000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1539,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-West-in-Mumbai&id=4d423637353536393533,400054,3,3,covered parking,unfurnished,1010,certified agent,New Property,Apartment,55000000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
1540,https://www.magicbricks.com/propertyDetails/3-BHK-1316-Sq-ft-Multistorey-Apartment-FOR-Sale-Dattapada-in-Mumbai&id=4d423637323833353937,400066,3,3,covered parking,unfurnished,1315,certified agent,New Property,Apartment,41700000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1541,https://www.magicbricks.com/propertyDetails/3-BHK-1470-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhadevi-in-Mumbai&id=4d423639303130373939,400025,3,3,covered parking,unfurnished,1470,certified agent,Resale,Apartment,85000000,19.0164,72.8294,Prabhadevi,Prabhadevi - 400025
1542,https://www.magicbricks.com/propertyDetails/4-BHK-2900-Sq-ft-Multistorey-Apartment-FOR-Sale-Matunga-East-in-Mumbai-r8&id=4d423530393037303834,400019,4,4,No covered parking,unfurnished,2150,Not certified,Resale,Apartment,125000000,19.0333,72.85,Matunga,Matunga - 400019
1543,https://www.magicbricks.com/propertyDetails/4-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423637363130393633,400101,4,5,No covered parking,unfurnished,1198,certified agent,New Property,Apartment,33200000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1544,https://www.magicbricks.com/propertyDetails/4-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423638333335313233,400080,4,3,covered parking,unfurnished,1433,certified agent,New Property,Apartment,33000000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1545,https://www.magicbricks.com/propertyDetails/4-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Sale-Hiranandani-Gardens-in-Mumbai&id=4d423636353233383435,400076,4,4,No covered parking,unfurnished,1600,certified agent,New Property,Apartment,63000000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1546,https://www.magicbricks.com/propertyDetails/4-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423635393131313539,400051,4,4,No covered parking,furnished,1400,Not certified,Resale,Apartment,75000000,20.0435,73.972,Audit Bhavan,Audit Bhavan - 400051
1547,https://www.magicbricks.com/propertyDetails/4-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Thakur-Village-in-Mumbai&id=4d423638393836323331,400101,4,4,covered parking,unfurnished,1530,certified agent,New Property,Villa,65000000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1548,https://www.magicbricks.com/propertyDetails/4-BHK-1216-Sq-ft-Multistorey-Apartment-FOR-Sale-Rahul-Nagar-Everard-Nagar-in-Mumbai&id=4d423639333130323237,400024,4,4,covered parking,semi-furnished,1216,certified agent,New Property,Apartment,35000000,18.986,72.8259,Nehru Nagar (Mumbai),Nehru Nagar (Mumbai) - 400024
1549,https://www.magicbricks.com/propertyDetails/4-BHK-3204-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalakshmi-in-Mumbai&id=4d423639333038343439,400018,4,4,No covered parking,unfurnished,2136,certified agent,New Property,Apartment,119000000,19.0167,72.8167,Worli,Worli - 400018
1550,https://www.magicbricks.com/propertyDetails/4-BHK-1631-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-in-Mumbai&id=4d423637303934313439,400077,4,4,covered parking,semi-furnished,1631,Not certified,Resale,Apartment,75000000,19.0737,72.9009,Rajawadi,Rajawadi - 400077
1551,https://www.magicbricks.com/propertyDetails/4-BHK-2600-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-East-in-Mumbai&id=4d423639313031323239,400063,4,5,covered parking,unfurnished,1590,certified agent,Resale,Apartment,65000000,19.1624,72.8694,Sharma Estate,Sharma Estate - 400063
1552,https://www.magicbricks.com/propertyDetails/4-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423533393535333631,400018,4,4,No covered parking,unfurnished,1900,Not certified,Resale,Apartment,92000000,19.0167,72.8167,Worli,Worli - 400018
1553,https://www.magicbricks.com/propertyDetails/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423636393233373937,400076,1,2,covered parking,semi-furnished,380,certified agent,New Property,Apartment,12500000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1554,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahim-West-in-Mumbai&id=4d423635353932363239,400016,1,1,covered parking,unfurnished,451,certified agent,New Property,Apartment,17500000,19.0333,72.85,Mahim,Mahim - 400016
1555,https://www.magicbricks.com/propertyDetails/1-BHK-577-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Township-in-Mumbai&id=4d423636373834393537,400101,1,2,covered parking,unfurnished,428,certified agent,New Property,Apartment,11900000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1556,https://www.magicbricks.com/propertyDetails/1-BHK-627-Sq-ft-Multistorey-Apartment-FOR-Sale-Akurli-Nagar-in-Mumbai-r1&id=4d423635363539333931,400101,1,2,No covered parking,semi-furnished,380,certified agent,New Property,Apartment,7500000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1557,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Samata-Nagar-in-Mumbai&id=4d423639303438323233,400101,1,1,covered parking,unfurnished,402,certified agent,Resale,Apartment,10900000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1558,https://www.magicbricks.com/propertyDetails/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-East-in-Mumbai&id=4d423634313738393335,400037,1,2,No covered parking,semi-furnished,450,certified agent,Resale,Apartment,12500000,19.0167,72.85,Antop Hill,Antop Hill - 400037
1559,https://www.magicbricks.com/propertyDetails/1-BHK-655-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423635343338383539,400078,1,2,No covered parking,unfurnished,405,certified agent,New Property,Apartment,9000000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1560,https://www.magicbricks.com/propertyDetails/1-BHK-583-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423638353338313835,400071,1,1,covered parking,unfurnished,350,certified agent,New Property,Apartment,9000000,19.0348,72.8929,Chembur,Chembur - 400071
1561,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423638373739383033,400066,1,1,covered parking,unfurnished,350,certified agent,New Property,Apartment,8100000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
1562,https://www.magicbricks.com/propertyDetails/1-BHK-601-Sq-ft-Multistorey-Apartment-FOR-Sale-Jogeshwari-West-in-Mumbai&id=4d423639303332393737,400102,1,2,No covered parking,unfurnished,440,certified agent,New Property,Apartment,10700000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
1563,https://www.magicbricks.com/propertyDetails/1-BHK-451-Sq-ft-Multistorey-Apartment-FOR-Sale-Raheja-Vihar-in-Mumbai&id=4d423636333339383635,400076,1,2,covered parking,unfurnished,451,certified agent,New Property,Apartment,13300000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1564,https://www.magicbricks.com/propertyDetails/1-BHK-368-Sq-ft-Multistorey-Apartment-FOR-Sale-Gaon-Devi-in-Mumbai&id=4d423637373030323439,400078,1,2,No covered parking,unfurnished,450,certified agent,New Property,Apartment,5900000,19.0737,72.9009,P.H. Colony,P.H. Colony - 400078
1565,https://www.magicbricks.com/propertyDetails/1-BHK-680-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-West-in-Mumbai&id=4d423636313534313339,400086,1,2,No covered parking,semi-furnished,437,certified agent,New Property,Apartment,8900000,19.1247,72.9488,Ghatkopar West,Ghatkopar West - 400086
1566,https://www.magicbricks.com/propertyDetails/1-BHK-470-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-East-in-Mumbai-r1&id=4d423630353230333137,400077,1,2,No covered parking,unfurnished,454,certified agent,New Property,Apartment,8500000,19.0737,72.9009,Rajawadi,Rajawadi - 400077
1567,https://www.magicbricks.com/propertyDetails/1-BHK-731-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramdev-Park-in-Mumbai&id=4d423637343333333031,401107,1,2,No covered parking,semi-furnished,427,certified agent,New Property,Apartment,6200000,19.2836,72.8675,Mira,Mira - 401107
1568,https://www.magicbricks.com/propertyDetails/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Jankalyan-Nagar-in-Mumbai&id=4d423637393030363331,400095,1,2,covered parking,unfurnished,446,certified agent,New Property,Apartment,9500000,19.2355,72.8468,Kharodi,Kharodi - 400095
1569,https://www.magicbricks.com/propertyDetails/1-BHK-685-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423636393930333133,400047,1,2,covered parking,unfurnished,428,certified agent,New Property,Apartment,11600000,19.136326,72.82766,Andheri west,Andheri west-400047
1570,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-MHADA-Colony-in-Mumbai&id=4d423639303039353139,400081,1,2,covered parking,unfurnished,451,certified agent,New Property,Apartment,13600000,19.1649,72.9608,Mulund East,Mulund East - 400081
1571,https://www.magicbricks.com/propertyDetails/1-BHK-612-Sq-ft-Multistorey-Apartment-FOR-Sale-Oshiwara-in-Mumbai&id=4d423638363437383437,400102,1,1,covered parking,unfurnished,412,certified agent,New Property,Apartment,9500000,19.0499,73.259,Jogeshwari West,Jogeshwari West - 400102
1572,https://www.magicbricks.com/propertyDetails/1-BHK-720-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasai-East-in-Mumbai&id=4d423637313430333431,401208,1,2,No covered parking,unfurnished,452,certified agent,New Property,Apartment,3600000,19.3547,72.9094,Kaman,Kaman - 401208
1573,https://www.magicbricks.com/propertyDetails/1-BHK-680-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-in-Mumbai-r2&id=4d423432353739303235,400037,1,2,covered parking,unfurnished,340,certified agent,New Property,Apartment,11500000,19.0167,72.85,Antop Hill,Antop Hill - 400037
1574,https://www.magicbricks.com/propertyDetails/1-BHK-379-Sq-ft-Multistorey-Apartment-FOR-Sale-Hiranandani-Gardens-in-Mumbai&id=4d423636343834343237,400076,1,2,covered parking,unfurnished,379,certified agent,New Property,Apartment,11400000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1575,https://www.magicbricks.com/propertyDetails/1-BHK-522-Sq-ft-Multistorey-Apartment-FOR-Sale-Matunga-East-in-Mumbai&id=4d423636373833353739,400019,1,1,covered parking,semi-furnished,533,certified agent,New Property,Apartment,28300000,19.0333,72.85,Matunga,Matunga - 400019
1576,https://www.magicbricks.com/propertyDetails/1-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423639333339333235,400076,1,1,No covered parking,unfurnished,382,certified agent,New Property,Apartment,13000000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
1577,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423638313336313939,400101,1,1,No covered parking,unfurnished,402,certified agent,New Property,Apartment,9900000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1578,https://www.magicbricks.com/propertyDetails/2-BHK-725-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423638343337303937,400104,2,2,covered parking,semi-furnished,650,certified agent,New Property,Apartment,19400000,19.0499,73.259,Motilal Nagar,Motilal Nagar - 400104
1579,https://www.magicbricks.com/propertyDetails/2-BHK-955-Sq-ft-Multistorey-Apartment-FOR-Sale-Thakur-Village-in-Mumbai&id=4d423637383638323331,400101,2,2,No covered parking,unfurnished,721,certified agent,New Property,Villa,19500000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1580,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Nalasopara-West-in-Mumbai&id=4d423637393637393833,401304,2,2,No covered parking,unfurnished,950,Not certified,Resale,Apartment,4000000,19.0444,73.9555,Nirmal (Thane),Nirmal (Thane) - 401304
1581,https://www.magicbricks.com/propertyDetails/2-BHK-624-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai-r1&id=4d423636383730333437,400071,2,2,covered parking,unfurnished,624,certified agent,New Property,Apartment,14300000,19.0348,72.8929,Chembur,Chembur - 400071
1582,https://www.magicbricks.com/propertyDetails/2-BHK-1032-Sq-ft-Multistorey-Apartment-FOR-Sale-Chikoowadi-Borivali-West-in-Mumbai&id=4d423637383138373033,400092,2,2,covered parking,unfurnished,645,certified agent,New Property,Apartment,17100000,19.2361,72.8338,Borivali West,Borivali West - 400092
1583,https://www.magicbricks.com/propertyDetails/2-BHK-748-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai-r2&id=4d423631363037333239,400047,2,2,covered parking,unfurnished,748,certified agent,New Property,Apartment,29500000,19.136326,72.82766,Andheri west,Andheri west-400047
1584,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Marol-in-Mumbai&id=4d423638353230323533,400059,2,2,covered parking,unfurnished,627,certified agent,New Property,Apartment,18900000,19.0111,73.8747,J.B. Nagar,J.B. Nagar - 400059
1585,https://www.magicbricks.com/propertyDetails/2-BHK-1320-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423636373835373837,400101,2,2,No covered parking,unfurnished,781,certified agent,New Property,Apartment,19700000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1586,https://www.magicbricks.com/propertyDetails/2-BHK-812-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423636353536383733,400067,2,2,covered parking,unfurnished,604,certified agent,New Property,Apartment,13500000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
1587,https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Parel-in-Mumbai&id=4d423637353734303731,400012,2,2,covered parking,unfurnished,726,certified agent,New Property,Apartment,24500000,19.0,72.8333,Parel,Parel - 400012
1588,https://www.magicbricks.com/propertyDetails/2-BHK-817-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423634383339333637,400080,2,2,covered parking,unfurnished,584,certified agent,New Property,Apartment,14500000,19.176,72.9522,S.B. Road,S.B. Road - 400080
1589,https://www.magicbricks.com/propertyDetails/2-BHK-660-Sq-ft-Multistorey-Apartment-FOR-Sale-Siddharth-Nagar-Worli-in-Mumbai&id=4d423639303932313735,400018,2,2,covered parking,unfurnished,660,certified agent,New Property,Apartment,32000000,19.0167,72.8167,Worli,Worli - 400018
1590,https://www.magicbricks.com/propertyDetails/2-BHK-1275-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Township-in-Mumbai&id=4d423635393936313335,400101,2,2,covered parking,unfurnished,719,certified agent,New Property,Apartment,19500000,19.0499,73.259,Kandivali East,Kandivali East - 400101
1591,https://www.magicbricks.com/propertyDetails/2-BHK-642-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423639323636303435,400067,2,2,covered parking,unfurnished,642,certified agent,New Property,Apartment,14800000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
